Distance,Gravitational_Force,Travel_Time
138.76574929000108,1.5335751483442104,127.2896477155684
399.2869342414692,0.6366983320082189,250.72059487756292
99.47363576382105,1.3869469340698404,113.23481098678836
319.49641404492866,1.8493733746057404,223.70392510145837
147.24200112913195,0.5486607935182248,112.50602003125158
243.72778880329764,0.9826869792827161,154.1480098873974
438.4385975934903,0.9953354661485444,287.1587617126637
203.59753434660345,1.9517564612684464,168.62660541952866
371.2146326671093,1.2581851025076118,237.7590257612231
472.2917679063094,1.8986265068357706,347.2801931290478
345.3075516266757,0.730714221537669,211.1881049278232
208.60662350581012,1.6000412303697684,153.9983066574929
172.15148823263314,1.7003718462351403,144.21725796113623
127.77862392816029,1.123661676128517,113.42114032873559
134.91027089063803,0.8342078330091794,111.10341864464215
256.01256631101626,1.2802616715660784,166.03462626431258
275.2028604278685,1.0999883751292931,172.3914033985073
360.8191483341859,1.9391483133413485,256.6493177911626
465.15802786507754,1.6456339523925934,328.65478879572447
141.8142123099804,1.8646333818703134,142.52659499277954
421.72496270842754,1.8711050805770222,300.6059587769655
155.78537698830127,1.8685502021802498,146.88911065689194
72.17863893089171,0.7487760369781981,97.30882057421321
57.54005543199488,1.0750896288571337,99.5238961438785
386.6416022086749,1.934852313624032,275.7088115012312
255.3648633676524,1.0274566460314356,160.63447463777408
359.0657931091761,1.4604952183687634,234.50476326463476
80.2098989065026,1.7216409559111543,121.94875643679465
421.44870574657523,1.2446010572863597,277.2586446046753
168.7113109041407,1.8580891610998196,150.53872718964033
85.62305587923575,1.0313125268407815,102.81585622141276
470.2655298902836,1.9158574069222203,346.31053365973287
464.930783779324,1.6343349974422285,327.9875934029002
90.75208548674541,1.8974866140809643,132.39502113089128
89.15104481747872,1.9870140293284082,137.17379866530706
330.2782686324348,1.3295967061877054,210.83622217892795
324.87574596178143,1.8247613604864723,225.92428271718373
405.35764679811103,1.265504542848606,264.44836050488516
495.7553442634927,1.4023139886938405,349.561505140782
137.16187114837635,1.387143631620582,122.15886205203307
133.3702784339111,0.7344389648626188,109.76841523578332
449.2901066231386,0.9698508963112115,296.4228608579773
247.86600702195202,1.9128995110920919,186.43581902038062
131.60326357453977,0.5680174871824184,108.23575577284635
391.954633843964,1.4064760420474827,257.53971270748207
173.37750413309647,1.6906805562912017,144.22297173437397
341.72943717546303,1.051039268452562,212.5843371511484
63.178274140931705,1.9238419175665795,129.5938023782491
433.5009575735877,0.8353501165072162,280.8376577774924
161.58594941235845,1.676197000224002,139.6575394367102
188.22296505704378,1.1664287217410563,133.36284233819265
255.33354606418038,0.8595782910837544,158.3708236007326
408.76031065949957,1.631481691019962,278.79783083751164
442.5013733576477,1.2332555416997262,295.18587577476717
187.82445098869766,0.9464130825356065,129.51652460345625
214.1279444973053,0.6659348311861174,137.3273845467908
463.5537370958745,1.0662138997582042,310.9424913812968
439.03932953047587,0.6177291830800979,283.9341272421293
361.6302286805753,1.2304822172515761,230.09170478356717
365.80095908363654,1.066869349805322,229.8819495975518
320.58529916471934,1.9771635330898345,231.42033160598143
137.91995515467318,1.336027831393383,120.94576446753075
362.08365716213274,0.776759478007153,223.44788447155344
203.58185558795503,1.3440933010161222,143.5866780148973
261.85584203733254,0.7371044753857638,160.5709111116148
419.05306269521867,1.0436450556252936,271.2891342471725
152.45794737630933,0.5026592251116571,113.87845094247594
177.53893719776585,1.7527089646136513,148.44158501799393
349.08488296928516,0.6279564308673838,213.09836355102885
321.22398585881854,0.787173093221619,195.6236745883788
179.59588296773362,0.6473621774772077,123.6111567285001
460.98626433963705,1.1475430036095005,310.0640743050941
318.47833585278744,0.5006799797566215,192.05600380101373
490.1025210609738,0.5841986391482752,331.1973812221096
442.9944614779428,1.8570385054654786,318.2649336684415
147.42222046848966,0.9344786509028957,115.81348012799866
71.25173775495037,0.6151882403643845,96.24092029319353
420.32569726545705,1.4006515829880175,280.41285723869174
241.9768748193396,1.8437250722222587,179.88988525561857
353.71404493393584,0.5843652374041104,216.11137876846107
481.51652322061926,0.6910033091752691,323.50788269061144
270.0446154670838,1.210179078380593,171.78583275470282
187.3554504385496,1.5077365075050748,142.2395209574537
170.46250257174208,0.7375928320500043,121.06387655421744
430.23181278414756,1.6974078637428085,299.5522148765441
73.07962704886074,1.284944865706661,105.94838698633892
135.3116097738848,0.9433153018501943,112.50624790881037
360.86123008367105,1.7149743080535795,245.44069828255388
133.89043179718072,1.286647741164141,118.57663257786734
419.23139522160636,0.8733562869271749,269.08573053595785
198.49408741957302,1.2851107473532657,140.01176663391925
185.61763214399545,1.3733349497552485,137.40478961096954
331.40593801286707,0.5137871667558327,200.50803637401094
227.02559402153952,0.8726447826043009,144.8632542557495
62.364166295997634,0.6164318896612244,95.06047368857199
352.03939475837564,1.4345781574985499,228.6936486374897
97.89932995659649,1.8894547084156197,133.31141469378295
130.57680300206613,0.9211759331272784,110.95869022025316
343.0960161471868,1.7133723821379008,232.864140943439
140.82210081554044,0.9562779919401105,114.2032902690246
129.83878004105276,1.4576320318753615,122.34319812262203
361.5879610076894,1.6864583599327123,244.72848712112204
392.10329477324285,1.3855648752552412,257.0449618944523
55.73812372431751,1.5054387010261812,110.16596093835955
477.39283744114834,1.488347176651975,334.3886857770995
230.06641956014298,1.4639889081473854,158.61912753507534
496.7637257877076,0.55293433453446,337.6194599628957
318.90282696795225,1.0842523725353415,198.07226588179063
386.40227763938276,1.7705414977844585,267.0583398268175
121.92678436231992,1.0062246209579446,109.96009245378877
144.70871814283686,0.8496035420068555,114.0069434967622
335.50096417063304,1.7385702057248646,228.83613762413324
188.3716260857007,0.9741293217892201,130.10576214568698
370.32197305289657,1.5865512125248697,247.10625900157132
175.12596414047545,1.2090209093145352,129.50542341027642
413.9527797994544,1.8004592223765683,290.53922780558116
106.76486778620931,0.7701500324447597,103.68273656695854
380.5545224859662,1.2654329371327437,244.95356321884697
54.40671715068602,0.7295040902893806,94.90121450912766
290.2062008478395,1.5816209923443105,194.0019609856618
438.8165548655824,0.9846116629975012,287.3326775629353
470.55733689578807,1.949895898910992,348.4926449575696
93.36588627201925,0.971039531062861,103.29524086972333
438.1376396707689,1.100405533738588,288.62695444751205
247.30839027202984,1.3259991624315304,162.8187876888085
237.5284650891641,1.2476022075453626,156.12930619944154
291.8240493086564,0.8850192254989246,178.62727225317877
240.55757567132315,1.9828119264299724,186.8455003055022
59.040370318696226,1.004919780058313,98.55992568717839
114.56766900881073,0.6281642651850186,104.36508854972584
369.1506913384003,1.0789118858228854,232.5517744442124
355.2253611639441,1.464295480259078,231.88348537634045
388.76904313552996,0.6620948362595506,242.59258005115535
169.57342341198864,0.5822449504846118,119.74207785066076
88.48174411558546,1.383258331726254,111.0626764850129
216.63315726325408,0.7954886995214865,139.44686010416999
292.80119113536796,1.4264146241791977,190.24387201263153
254.65045106532546,0.7852227944964127,157.26759531038752
432.63679836313577,1.316963864253364,288.59526923287456
418.14395269414285,1.8383330416804542,295.90730703372253
68.13773370562537,1.0914973492127706,101.14461743791358
207.90818434482057,0.9729652177860351,137.83115578025706
138.24571763421204,1.8543257215348206,140.9925948325074
329.46992940601064,1.7316710379917848,224.5141106121654
289.6091171752878,0.5871072224499623,174.8853050502692
143.79279949539628,0.9445721878120512,114.89018420099941
274.95327880914294,1.0145301036626162,170.8204392797859
293.2897560152501,1.809645181432161,205.65015308469236
156.04737833958885,1.9446186132206753,151.11906471924374
354.7682730206455,1.8176253888593512,245.88553648460874
433.1396839456293,1.6151207922222381,298.6761288363973
339.1272336677578,0.9329955574944032,209.0680537931384
324.7421938257694,0.7444681465630032,197.52053585676407
469.7490914448294,1.8073467236470198,340.18271897256625
472.2023094792669,0.9839274913080144,317.7377875705113
352.2650991463276,1.2838983743659387,224.67255860980939
197.9081764259668,1.2166015111938357,138.17122279889594
390.73374521816703,1.6418689256737267,264.8030655471621
